timestamp_utc,location,last_count,status,is_closed,updated
2025-01-30T17:11:39.538483,Marino Center - 3rd Floor Select & Cardio,68,(Open),False,01/30/2025 11:57 AM
2025-01-30T18:17:32.431235,SquashBusters - 4th Floor,32,(Open),False,01/30/2025 12:54 PM
2025-01-30T18:17:32.431235,Marino Center - Studio A,7,(Open),False,01/30/2025 12:59 PM
2025-01-30T18:17:32.431235,Marino Center - Studio B,12,(Open),False,01/30/2025 12:59 PM
2025-01-30T18:17:32.431235,Marino Center - 2nd Floor,44,(Open),False,01/30/2025 12:59 PM
2025-01-30T18:17:32.431235,Marino Center - Gymnasium,10,(Open),False,01/30/2025 12:59 PM
2025-01-30T18:17:32.431235,Marino Center - 3rd Floor Weight Room,52,(Open),False,01/30/2025 12:59 PM
2025-01-30T18:17:32.431235,Marino Center - 3rd Floor Select & Cardio,48,(Open),False,01/30/2025 12:59 PM
2025-01-30T19:10:05.476986,SquashBusters - 4th Floor,27,(Open),False,01/30/2025 01:30 PM
2025-01-30T19:10:05.476986,Marino Center - Studio A,15,(Open),False,01/30/2025 02:00 PM
2025-01-30T19:10:05.476986,Marino Center - Studio B,11,(Open),False,01/30/2025 02:00 PM
2025-01-30T19:10:05.476986,Marino Center - 2nd Floor,49,(Open),False,01/30/2025 02:00 PM
2025-01-30T19:10:05.476986,Marino Center - Gymnasium,18,(Open),False,01/30/2025 02:00 PM
2025-01-30T19:10:05.476986,Marino Center - 3rd Floor Weight Room,44,(Open),False,01/30/2025 01:55 PM
2025-01-30T19:10:05.476986,Marino Center - 3rd Floor Select & Cardio,47,(Open),False,01/30/2025 01:55 PM
2025-01-30T20:13:51.534429,SquashBusters - 4th Floor,30,(Open),False,01/30/2025 03:00 PM
2025-01-30T20:13:51.534429,Marino Center - Studio A,5,(Open),False,01/30/2025 02:55 PM
2025-01-30T20:13:51.534429,Marino Center - Studio B,10,(Open),False,01/30/2025 02:55 PM
2025-01-30T20:13:51.534429,Marino Center - 2nd Floor,60,(Open),False,01/30/2025 02:55 PM
2025-01-30T20:13:51.534429,Marino Center - Gymnasium,30,(Open),False,01/30/2025 02:55 PM
2025-01-30T20:13:51.534429,Marino Center - 3rd Floor Weight Room,42,(Open),False,01/30/2025 02:53 PM
2025-01-30T20:13:51.534429,Marino Center - 3rd Floor Select & Cardio,60,(Open),False,01/30/2025 02:53 PM
2025-01-30T21:11:59.502794,SquashBusters - 4th Floor,44,(Open),False,01/30/2025 03:58 PM
2025-01-30T21:11:59.502794,Marino Center - Studio A,15,(Open),False,01/30/2025 03:54 PM
2025-01-30T21:11:59.502794,Marino Center - Studio B,5,(Open),False,01/30/2025 03:54 PM
2025-01-30T21:11:59.502794,Marino Center - 2nd Floor,65,(Open),False,01/30/2025 03:54 PM
2025-01-30T21:11:59.502794,Marino Center - Gymnasium,40,(Open),False,01/30/2025 03:54 PM
2025-01-30T21:11:59.502794,Marino Center - 3rd Floor Weight Room,61,(Open),False,01/30/2025 04:02 PM
2025-01-30T21:11:59.502794,Marino Center - 3rd Floor Select & Cardio,73,(Open),False,01/30/2025 04:02 PM
2025-01-30T22:11:58.347822,SquashBusters - 4th Floor,28,(Open),False,01/30/2025 04:31 PM
2025-01-30T22:11:58.347822,Marino Center - Studio A,20,(Open),False,01/30/2025 05:02 PM
2025-01-30T22:11:58.347822,Marino Center - Studio B,15,(Open),False,01/30/2025 05:02 PM
2025-01-30T22:11:58.347822,Marino Center - 2nd Floor,60,(Open),False,01/30/2025 05:02 PM
2025-01-30T22:11:58.347822,Marino Center - Gymnasium,30,(Open),False,01/30/2025 05:02 PM
2025-01-30T22:11:58.347822,Marino Center - 3rd Floor Weight Room,69,(Open),False,01/30/2025 05:00 PM
2025-01-30T22:11:58.347822,Marino Center - 3rd Floor Select & Cardio,88,(Open),False,01/30/2025 05:00 PM
2025-01-30T23:13:10.948452,SquashBusters - 4th Floor,30,(Open),False,01/30/2025 05:40 PM
2025-01-30T23:13:10.948452,Marino Center - Studio A,23,(Open),False,01/30/2025 05:40 PM
2025-01-30T23:13:10.948452,Marino Center - Studio B,24,(Open),False,01/30/2025 05:40 PM
2025-01-30T23:13:10.948452,Marino Center - 2nd Floor,75,(Open),False,01/30/2025 05:35 PM
2025-01-30T23:13:10.948452,Marino Center - Gymnasium,41,(Open),False,01/30/2025 05:35 PM
2025-01-30T23:13:10.948452,Marino Center - 3rd Floor Weight Room,76,(Open),False,01/30/2025 05:28 PM
2025-01-30T23:13:10.948452,Marino Center - 3rd Floor Select & Cardio,90,(Open),False,01/30/2025 05:28 PM
2025-01-31T01:15:51.209517,SquashBusters - 4th Floor,50,(Open),False,01/30/2025 07:57 PM
2025-01-31T01:15:51.209517,Marino Center - Studio A,0,(Open),False,01/30/2025 08:04 PM
2025-01-31T01:15:51.209517,Marino Center - Studio B,17,(Open),False,01/30/2025 08:04 PM
2025-01-31T01:15:51.209517,Marino Center - 2nd Floor,62,(Open),False,01/30/2025 08:04 PM
2025-01-31T01:15:51.209517,Marino Center - Gymnasium,43,(Open),False,01/30/2025 08:04 PM
2025-01-31T01:15:51.209517,Marino Center - 3rd Floor Weight Room,56,(Open),False,01/30/2025 08:05 PM
2025-01-31T01:15:51.209517,Marino Center - 3rd Floor Select & Cardio,84,(Open),False,01/30/2025 08:05 PM
2025-01-31T02:42:26.924823,SquashBusters - 4th Floor,27,(Open),False,01/30/2025 09:14 PM
2025-01-31T02:42:26.924823,Marino Center - Studio A,8,(Open),False,01/30/2025 09:33 PM
2025-01-31T02:42:26.924823,Marino Center - Studio B,12,(Open),False,01/30/2025 09:33 PM
2025-01-31T02:42:26.924823,Marino Center - 2nd Floor,55,(Open),False,01/30/2025 09:33 PM
2025-01-31T02:42:26.924823,Marino Center - Gymnasium,38,(Open),False,01/30/2025 09:33 PM
2025-01-31T02:42:26.924823,Marino Center - 3rd Floor Weight Room,52,(Open),False,01/30/2025 09:36 PM
